,id,target
118,2599,0.14303799070805986
119,3390,0.20509253928504628
120,5173,0.3021918554678215
121,543,0.17454978990361808
122,4208,0.055793046558649736
123,6917,0.3933377906026748
124,4011,0.38564743723913486
125,1801,-0.04395081275736323
126,3126,0.22297094430067746
127,7161,0.09379714061784011
128,3080,0.2245867947462319
129,8149,0.17443244811466685
130,4370,0.2994784227542646
131,7585,0.3277517700020997
132,7746,0.17940519586636333
133,3955,-0.20116527896351596
134,6867,-0.029518563497659855
135,5822,0.26201567326010433
136,5292,0.35412449228663495
137,4278,0.26826654793527593
138,5069,0.15899504719955565
139,3247,0.09473245017759943
140,1656,0.0970473924135169
141,1663,-0.04765929917823252
142,1276,0.1689632436870007
143,6611,0.05284769215975123
144,2797,0.452098042989632
145,5681,0.1827643642743119
146,4374,0.17036277353295423
147,4720,0.07998588813797859
148,4017,0.08454391152434497
149,4317,0.0492705734239398
150,1212,0.1503653963158683
151,4891,0.37768954387318215
152,6146,0.27660573357174345
153,8165,0.1299012365787841
154,6181,0.16814562830463872
155,5324,0.2855761422623812
156,683,0.1254274808181776
157,6257,0.011282349393842442
158,7468,0.26174938441158574
159,1269,0.33719189139571204
160,7775,0.12926776655720518
161,1884,0.1683633137400991
162,3212,0.06200918514090502
163,1096,-0.16594700118099878
164,6387,0.2512800551214004
165,3743,0.1945085577714431
166,1734,0.07999238175164754
167,3770,0.07921053641470807
168,6941,0.29137547131332786
169,2644,0.21786913621203857
170,7929,0.30851361755567136
171,3033,0.31299983239096746
172,1577,0.08724910792023219
173,7410,-0.07484427685004377
174,4521,0.24895039956887519
175,6254,0.26913747073311056
176,3832,0.1613834041877666
177,4670,0.41193964286113205
178,5851,0.05704204661047677
179,788,0.0884636946289614
180,2480,0.4172772480995593
181,3435,0.40216780642629
182,1336,-0.04220461894129315
183,1756,0.06680971249912163
184,3973,0.08673567052081846
185,6040,0.45220758569645303
186,2309,0.20132386648910883
187,5162,0.08623812424997326
188,1426,-0.11886503312907556
189,5884,0.3829936595043552
190,309,0.13083496044114812
191,6898,0.15502878321750285
192,378,0.2844253759758401
193,1172,-0.04418602791326358
194,3780,0.211081765655808
195,4656,0.20404376718943928
196,8133,0.09135143001368226
197,598,0.04294448632157936
198,5823,0.6739546990184306
199,3835,-0.1653314693495584
200,7308,0.23672393931393837
201,7425,0.2511943391189118
202,1305,0.38684433180420397
203,3960,0.31716073941526063
204,399,0.19557754905152608
205,5647,0.23280061415915093
206,5009,0.09828476783607785
207,6308,0.2681477468251431
208,8152,-0.07864522333093284
209,2981,0.11706632951041115
210,1851,-0.07376067202984762
211,7200,0.13944700435299703
212,516,0.30094822254217274
213,1737,0.0744066123606768
214,418,-0.2853920536724479
215,2105,0.026715442359621932
216,3200,0.3591565665873314
217,6842,0.3427867585077392
218,1474,0.11802303348431839
219,7599,0.3465732545581435
220,2137,0.32940791294276606
221,6793,-0.05971763531858902
222,1532,0.2792426893544845
223,1603,0.1536253670272095
224,6402,0.026388465757798456
225,2740,0.2939532021716794
226,4437,0.13981948089939195
227,3416,0.2599016439321444
228,760,-0.038405471910966896
229,2125,0.4565063024892475
230,4236,0.06010063927981964
231,2649,0.33174703228343033
232,2320,0.29873711803882136
233,1718,0.3426611033312945
234,4145,-0.15042161199773307
235,5694,0.5524382498497677
236,7561,0.45027998117018003
237,2288,0.32600665567416154
238,3087,0.6614480623918491
239,5271,0.3623736270214222
240,6609,0.4102470198176655
241,1585,0.13536469302461712
242,2629,0.07397906769092431
243,6553,-0.13019196081461765
244,3154,-0.0581120553635889
245,6596,-0.23134171321117486
246,4525,0.3292744697958587
247,5172,0.517459972761487
248,5717,0.3691203571022722
249,2499,0.08306409706215226
250,4197,0.17111201963602155
251,2642,0.31429959122537376
252,3845,0.4231409145276747
253,7188,0.26104876107044994
254,5608,0.20821818306775933
255,2147,0.055275057141841256
256,5435,0.11401622135569642
257,1536,0.009514583564226386
258,6244,0.5557614044619248
259,1892,0.22040569145418734
260,3696,0.6267312683051642
261,7555,0.13242284800070708
262,7793,0.2594169664416948
263,8023,0.339759352190994
264,4292,0.3021446762882915
265,3704,-0.009375668392115826
266,7570,0.5416663340869272
267,7994,0.4093252347346638
268,6475,0.1288332737813244
269,1946,0.43849008311371734
270,2777,0.14883521044370743
271,794,0.09993975416140463
272,3288,-0.06905768049516144
273,4146,0.26936824606835746
274,1109,0.49651105756436403
275,1163,0.02762808642958443
276,1634,0.22169674141166357
277,4804,0.09196289556925875
278,4512,0.11903184088700465
279,3095,0.1926910446504903
280,4914,-0.05734791717918388
281,7537,0.24041545053051036
282,3268,0.22561057514379365
283,4434,-0.3316091099455313
284,983,0.049938345987489086
285,2978,0.11105596337959103
286,4274,0.2761810902021639
287,4426,0.11902390152350546
288,6236,0.2168701056516263
289,7338,0.4600391398112368
290,3411,0.2567242287152138
291,1488,0.11928807954735346
292,5566,0.15091776686904892
293,6858,0.23899400931246664
294,5467,-0.04800692492445522
295,5744,0.60602853667
296,7745,-0.10903457085311694
297,2311,0.06802524663636325
298,2183,0.28890851643414733
299,5338,0.07903586087132364
300,1099,-0.18252931820208707
301,2331,0.40980332212235693
302,2742,-0.18617602720744122
303,4926,0.35809495180781525
304,587,0.2302063817172213
305,47,0.27527309547697576
306,787,0.42725937305684025
307,5617,0.1293743896565835
308,3703,-0.08031790973002836
309,2233,0.061246591055229616
310,6575,0.39716614240803005
311,2751,0.17717404815669463
312,3902,0.4999790794958495
313,7600,0.2608481227728937
314,1856,0.026742729908018265
315,4586,-0.007918666208484793
316,3031,0.3866781232292089
317,5687,0.24342052803016
318,3558,0.35116529552555625
319,3348,0.2879583248455638
320,3334,0.3701855057814626
321,6779,0.4154853911414075
322,7222,0.243852343634042
323,2068,0.36590757074619845
324,7709,0.4994312676870597
325,7977,0.31948831043628
326,5761,0.21856017825202648
327,3349,0.36935112827740546
328,2998,0.03651229503106558
329,4767,0.16110418450448588
330,6672,0.12672189005226592
331,4990,-0.027492388451371818
332,1147,0.27245547978359075
333,4463,0.1221316214096918
334,7483,-0.08010564481472333
335,3433,0.08065602351598755
336,7889,0.23985367519012932
337,6535,0.3265851636563427
338,3723,0.41657523627322135
339,2620,0.13540551718613156
340,5198,0.3035998650794878
341,7142,0.09788285810353133
342,456,0.21014602475989505
343,134,0.18996745535067625
344,6276,0.044816040020904876
345,7243,0.26776341468281195
346,2531,0.03152006956895749
347,5068,0.3092614070012245
348,31,0.054040585884330715
349,1759,0.18886344895414614
350,7134,0.14944621694201674
351,5424,0.34372754778958187
352,5067,0.31622192056583975
353,4481,0.039817368539681805
354,5525,0.14090794167680218
355,2234,0.14826013510069452
356,5488,0.45452662017499257
357,2221,-0.04347842285311298
358,1296,0.1889154920306738
359,2027,0.11823537523664802
360,7287,0.412260750683901
361,685,0.12290581148822732
362,906,-0.048693485948512485
363,2748,0.3105045643250659
364,887,0.2976815872198319
365,2462,0.11385029020558499
366,4316,0.1910241288329621
367,5204,0.43862321390724873
368,6688,0.05620666580073379
369,4241,0.4312428698633367
370,6980,-0.04472551667029563
371,1615,0.12001982983357704
372,4917,0.11092815401470864
373,5973,0.3066255081142832
374,3024,0.10186911378122451
375,5936,0.39019360431728445
376,1070,0.25010432821042033
377,3463,0.35257223708264807
378,7842,0.18225721934731973
379,6598,0.1827848395256966
380,7046,-0.07610258899898964
381,4938,0.7635862277051471
382,3134,0.45631349241613606
383,816,0.20215921040811588
384,4893,0.050283300869727245
385,63,-0.09514958307668256
386,5089,0.16674403233407573
387,4826,0.37481626252563577
388,4892,0.28039667303126176
389,3600,0.1524521159621458
390,3834,0.13823222824881246
391,6775,0.1884659990198915
392,4736,0.01814780217698487
393,4733,0.2183438445179294
394,3367,0.4481594101240864
395,6998,0.3381375304797595
396,1702,-0.06903936408308735
397,4551,0.02647738807844476
398,104,0.2659685680583115
399,6892,0.18574204481316461
400,7447,0.030241317201765306
401,5007,-0.0871318350370676
402,5847,0.13277997693148916
403,7041,0.11010878529344073
404,7343,0.1087811492173902
405,6968,0.1802758159473238
406,5784,0.09581538781973112
407,4187,0.18188725437205797
408,1121,-0.0005842893650722297
409,5878,0.22737213902757306
410,4413,0.2103230032066802
411,2155,0.15973921284550566
412,564,0.15096467206341088
413,5561,-0.16764695363846455
414,8096,0.0887562174061939
415,7925,0.3714320641432244
416,4511,0.17066449531674627
417,6843,0.3443505933720311
418,68,0.3653608018901495
419,3923,0.09209866671267013
420,4936,0.4201809451188934
421,3501,0.1142087693969577
422,4096,-0.03430696507753141
423,2008,0.18156800538851517
424,2395,0.5434730503634866
425,1101,0.12319380471368753
426,1258,0.07774623578242121
427,1238,0.31394661083701436
428,2017,0.2941615526859032
429,1430,0.06488631051391197
430,4558,0.022710383771397412
431,3566,0.383928865897564
432,7877,0.10619676903970283
433,2754,-0.022906617455297994
434,5596,0.3404655051091748
435,3528,-0.08080545729377515
436,5236,0.3371323149026917
437,767,0.35316089408600426
438,7055,0.0720088395080539
439,5601,0.34511866402707175
440,1979,0.25555472148351616
441,3013,0.2924302288256019
442,4336,0.07260818450750901
443,1367,-0.000501229387089161
444,4577,0.4409944684238951
445,3974,0.0027440363096876697
446,6717,0.2071496831575716
447,3940,-0.026762445895275638
448,2209,0.1476872687671599
449,4584,0.37423066993617904
450,5247,0.20343903881506006
451,6144,0.2290008809545628
452,7366,0.36019155672107617
453,4941,0.05660007166050338
454,6219,0.09701289910884651
455,7569,0.12932132656112433
456,146,0.30112297525664333
457,5401,0.48242080600897175
458,2255,-0.051315266771166476
459,3331,0.09049121903843269
460,6033,0.4477056151530969
461,5543,0.3719392278129484
462,4114,-0.002137663121445421
463,3839,0.23696185699698585
464,3749,0.42488446213765263
465,1079,0.23545990045058054
466,5606,0.10907092601675464
467,652,0.3835215737694786
468,5667,0.4482957662461665
469,2904,0.4330956321055714
470,2380,0.08535582189467197
471,5086,0.268118672917128
472,3109,0.5788797375074701
473,1620,0.0005141069950752141
474,3563,0.30857803112797
475,1780,0.061684027996212455
476,8067,0.01469844322291818
477,5281,0.21369689853843954
478,5959,0.2803027676865402
479,5256,0.12352626643198031
480,4976,-0.1285488606271126
481,6016,0.13911404712386227
482,7949,0.04834713879903441
483,6337,0.5244320923709238
484,4363,0.18338808143728358
485,4260,-0.013154788593778537
486,6603,0.30544449137367924
487,5034,0.10367453395930179
488,4454,0.108563909997402
489,5522,0.44160665665532034
490,1612,0.08236420720274136
491,1037,0.17542436705581052
492,2113,0.13514491545397117
493,4682,0.3981168130895619
494,6588,0.5457914292114341
495,2594,0.0302694368153272
496,5909,0.11549699273598504
497,2643,-0.015619698215340583
498,1051,0.19353561298440886
499,2359,0.4578490116777301
500,6291,0.08174567963901201
501,7026,0.44001558354311704
502,7109,0.6304063592032649
503,3190,0.14084385449052564
504,6413,0.018744450508685007
505,4817,-0.15365727553488287
506,1844,-0.19388050310966126
507,3102,0.06400298664304943
508,4866,0.20720521566384598
509,1987,0.038666931452655554
510,1817,-0.02761410966109367
511,5705,0.5526318943029133
512,7747,0.3049252291614035
513,2291,0.12794378017143787
514,434,0.017122360701236634
515,4226,0.03723936591644013
516,169,0.317134602054554
517,4658,0.27454141957401024
518,3195,0.05453942131027667
519,7011,0.1471201300184763
520,5436,0.02062607420840614
521,3479,0.2200556821704652
522,1470,0.23699842915412211
523,1140,0.013007979324554244
524,7862,0.34349371427430586
525,2090,-0.0447355795115661
526,6020,0.17308153857893335
527,4567,-0.11000766542410818
528,2453,0.08705178555429148
529,301,0.2958232121010971
530,4576,0.25009154245434334
531,3113,0.06518583105521529
532,7350,0.06347055900626117
533,3497,0.2753929023383494
534,464,0.3352202082117949
535,3631,-0.0029272884922854404
536,2549,-0.008842132953492409
537,3252,0.4434617396535863
538,7155,0.2284903155810479
539,3582,0.146006472529593
540,6336,0.29600868201675684
541,500,0.18408337292364357
542,800,0.43343815872496394
543,2562,0.3158050573408172
544,4126,0.15671571460410041
545,6734,0.2599253460881474
546,5458,0.2768885983391228
547,2809,0.2903595670298473
548,1291,0.22714953380291042
549,2158,0.6516259647670085
550,5598,0.13837671741066862
551,5045,0.13668217941070543
552,743,0.31238187490123737
553,7490,-0.03480038585858013
554,3338,0.1891978684501372
555,4099,0.190927361095306
556,4627,0.21997523445827588
557,5773,0.029509192530120947
558,2554,0.4393555355353439
559,4447,0.12620861468894687
560,3670,0.0232999997975465
561,866,0.06928941378755056
562,3575,0.1331170268880707
563,4404,0.2559419729815645
564,4029,0.07786004802955272
565,3776,-0.056894994531114726
566,7620,0.1337126381145147
567,1507,0.3670357199917683
568,3374,0.1913494775634742
569,6353,0.29471321241723863
570,3878,0.49893674644918207
571,4372,0.018833597083165992
572,4150,0.038877014649205746
573,6055,0.23658932017792292
574,697,0.08682143306251655
575,6400,0.3440302526542771
576,1686,0.1930201767802488
577,366,0.1265508913695973
578,6708,0.2756196993305329
579,1050,0.31500232916456816
580,4442,-0.07326632007453934
581,6274,0.26031256429387034
582,5187,0.2036293338166736
583,3370,0.21726522257584127
584,7523,0.005735797997733822
585,3040,0.3541401019228886
586,415,0.21772962257314413
587,2574,0.29017535788738547
588,629,0.3723645760057487
589,5537,0.03991784558914866
590,3008,0.13073038135104345
591,7993,-0.006387088634416049
592,5835,0.3593407655873559
593,2378,0.029916302743784474
594,5460,0.261366327362545
595,2671,0.5453548198081661
596,197,0.14330123781243603
597,2824,0.24367277236102297
598,475,0.5493809342182245
599,152,0.019421049006481228
600,998,0.37417700068883686
601,7528,0.6307218658514099
602,5517,0.08913859025683787
603,7602,0.5138887396447436
604,1286,0.33976080365417427
605,7905,0.3193140425789244
606,8036,0.09366500145695691
607,3754,0.3897712233706677
608,7719,0.4149795290997426
609,7069,0.2405140021805492
610,7582,0.3618673289711086
611,3259,0.6295341524795767
612,5648,0.10008209530025361
613,56,0.09703797837011477
614,6683,0.23287767578948512
615,505,-0.013628705634088755
616,7094,0.35064262881335917
617,3291,0.2874480294692127
618,7619,0.1588796733259501
619,6610,0.23108492160731467
620,2060,0.14894890924717313
621,5629,-0.1302647214276701
622,2835,0.3066519801092582
623,3402,0.33645342558858354
624,568,-0.07725101458826453
625,3130,-0.02944633503411685
626,4433,-0.03368600172814619
627,6069,0.2331192101876555
628,441,0.15492442803019899
629,2117,0.15416928339029395
630,4533,0.13066899108691793
631,4250,-0.000848895500932162
632,7176,0.2786992876233355
633,4153,-0.01896079263390235
634,6831,0.09512489668674674
635,1835,0.2605777894832628
636,759,0.1563249982108627
637,5151,0.07445715270366828
638,974,0.0933874013871688
639,7791,-0.022744038298264675
640,1056,0.027851687347677977
641,8058,0.04462515411695825
642,3778,0.2412171897725898
643,7163,0.2660868055643462
644,5029,0.16721997689689708
645,6850,0.1615273665858201
646,1626,-0.011178325459315986
647,5411,0.41766418188561083
648,6282,0.07425667898843914
649,4679,0.369564725115718
650,3912,-0.061437327036915235
651,5012,-0.01653817891924957
652,303,0.23606109234161354
653,5219,0.2713634630457968
654,2479,0.19302847609531232
655,7096,0.2568048465016883
656,247,0.35866900433045623
657,5937,0.28738398457221903
658,8191,0.18945843259048584
659,2821,0.12056041496017766
660,6176,0.08006263136789686
661,7952,0.2399641253306788
662,3783,0.2744079749044045
663,1739,0.06946604836089713
664,1227,0.16300589792168538
665,4502,0.28473221401962406
666,7829,0.2810730684358963
667,4527,0.391989978754439
668,1201,0.2672432680607236
669,1731,-0.3611887932627946
670,6754,0.3709436247207841
671,3021,0.02397895663773717
672,6912,0.23265234127734113
673,4619,0.228808720321156
674,7277,0.2402170062546348
675,6332,0.13881922536169336
676,1316,0.002611358387712226
677,2877,0.31019603386432953
678,6295,0.18068892723750302
679,289,0.2594983727146557
680,1043,0.2790667760794216
681,3058,-0.23511976339566268
682,515,0.014220328689372314
683,7299,0.42665366813292094
684,647,-0.12313742560271457
685,7654,0.3841661295023524
686,7165,0.4028642117457625
687,5036,0.13065614835529343
688,3791,-0.15975122710967665
689,5879,0.13061374192309105
690,7693,-0.2178453789769391
691,1284,0.227315107296678
692,1964,0.15816219892733022
693,2732,0.1267056653260765
694,3828,-0.15096765106331161
695,7674,0.38443379332804234
696,495,0.27344118284271274
697,5907,0.47103590820613395
698,6728,0.2947960990728718
699,4562,0.44762968910126144
700,5950,0.15386542034062076
701,1299,0.5114214731647463
702,3071,0.3669007375929856
703,7514,0.47626285594800405
704,7643,0.28922310045887173
705,7571,0.3894786411144617
706,157,0.1327500422003036
707,6626,0.17615613473499897
708,1754,0.24953168354715521
709,1441,-0.026737694292724497
710,1124,-0.10203444636693107
711,7759,-0.11538070290857574
712,1895,0.09122404202181666
713,2383,0.0088155120317151
714,3429,0.35953291012279615
715,6981,0.3390353517565348
716,7336,0.07526916862122064
717,8051,0.3303404273910623
718,2249,0.21102589085776818
719,3318,0.3367661618414773
720,5150,0.1835942878905023
721,2384,0.3020687080178132
722,763,0.14540210407526433
723,5441,0.19856225993691706
724,394,0.1855788809783241
725,2310,0.2135218138306306
726,2729,0.15270280648747941
727,5220,0.5312623731777701
728,2082,0.30781734570753666
729,6757,0.7885056196266057
730,7141,-0.10071596723989015
731,78,-0.04786360819476464
732,3289,0.31728262160931464
733,6498,0.32816659832986056
734,6018,0.68090606240972
735,4570,-0.24579246761099066
736,4094,0.03345649738258015
737,3572,-0.0691085262373358
738,258,-0.10372064337367357
739,7489,0.25625124601186433
740,4725,0.1639440212494016
741,6663,0.37167206823351473
742,1486,0.2426148380533785
743,4306,0.06944012035782898
744,7017,0.5499057101286917
745,344,0.3352102429630328
746,5379,0.18630302981044927
747,7741,-0.030251279887949477
748,6110,0.43253538735496183
749,2240,0.08123981036072514
750,7058,0.5916462479193738
751,2163,0.12456189628353002
752,3689,-0.02262941919756455
753,1962,0.2944751767222636
754,3244,-0.003742741189912813
755,4695,0.3396191574022858
756,6380,0.13256574903226598
757,3251,0.25581443734345266
758,6790,0.22168041469598848
759,1138,0.3201650363738151
760,6264,0.15175672411606259
761,5758,0.14367713344189229
762,3009,0.21478780550258927
763,5595,0.36268202463808874
764,3614,0.1470216525213308
765,3682,0.004230464329932082
766,7352,0.24116381419512942
767,4640,-0.06460172263969842
768,6651,0.48747935972617007
769,7179,-0.014558967866376232
770,7874,0.43436564533717725
771,5568,-0.1247218832296959
772,7559,0.20624616882248814
773,4550,0.03422686932150047
774,1117,-0.09707615393587674
775,1392,0.24476055998219262
776,3699,0.21275093382299456
777,4620,0.3433764192801316
778,5332,0.2040360260863292
779,6810,0.08983117588935512
780,612,0.11324646175121736
781,8081,0.5565555650788119
782,2099,-0.05070802197932278
783,6238,0.4399546188315447
784,6445,0.37771024059820396
785,8112,0.24339456284484182
786,216,-0.18542715522527947
787,2745,0.3500813678279551
788,780,0.24690094030946277
789,4967,0.0435142739835483
790,6682,0.3011472882192933
791,5603,0.39760043666011624
792,6706,0.050599208816717076
793,5072,0.36003423200356555
794,6175,0.2672585396399251
795,4669,0.17886979183958512
796,5443,0.20512854876015446
797,6558,-0.08139696926135039
798,7019,0.2860709568770131
799,7169,-0.10276035200300512
800,2970,0.1727509058102143
801,7376,0.04186397788256199
802,2109,0.3719680480844153
803,7327,0.7680771751566653
804,2074,0.24370784892809785
805,2116,0.03473365697260518
806,354,0.21151763442968824
807,6524,0.2882791184719765
808,8061,0.015207343079445462
809,6294,0.07135030765809981
810,3895,0.008521023759423785
811,6088,-0.04772560165386143
812,558,0.016973393214019916
813,1566,-0.026917214505613442
814,1311,0.24809539472917974
815,4046,0.39855710574035175
816,6618,0.33398502160995436
817,773,0.2766699884565157
818,891,0.029419238261750125
819,902,0.18466198422178698
820,2191,0.31944641217310904
821,7583,0.03696100321308761
822,2700,-0.04349744367650169
823,3238,0.12789373039318558
824,7656,0.1071161538057506
825,42,0.2021178485773698
826,4931,0.05963607206972991
827,2253,0.32754796743849496
828,1531,0.19112761656347904
829,2486,0.30145342226834093
830,6567,0.32739151027591656
831,1236,0.30627444472450993
832,5495,0.18310216481207156
833,6359,0.550183049187783
834,3307,0.46023478483038965
835,4016,-0.06251838139900517
836,2439,0.10930760358400286
837,738,0.042947299522792824
838,6693,0.3692453494440109
839,5657,0.10799315675566352
840,1633,0.2749727091816179
841,7097,0.35153344699201583
842,1956,-0.2848405744560981
843,1386,0.27127441229219
844,266,-0.07522494899490582
845,3298,0.08545299679071702
846,5303,0.09075824506721757
847,4154,0.08979485034556786
848,4095,0.08351109951524123
849,7178,0.36758263371145034
850,4752,0.27042399336590695
851,2412,0.161375273432728
852,6590,-0.0974559429316265
853,1736,-0.3387944168614455
854,5771,0.3175783680246952
855,4063,0.7641033655514721
856,579,0.027551887160220258
857,4729,0.15474832514042844
858,2827,0.1846858887206162
859,2954,0.38696686621936355
860,2500,0.3731219312081672
861,8040,0.17012824308911884
862,2161,0.4077338513840427
863,798,0.40443626850359005
864,5802,0.21013383430536098
865,6143,0.10104997853976636
866,1692,-0.07310772926700547
867,11,0.5303165343157668
868,257,0.08813808873395641
869,100,0.17573742907204082
870,5892,0.22105829824102902
871,5636,0.46264388759389946
872,6268,0.12417526987367258
873,1749,0.2625518309033546
874,5341,0.24613605477373487
875,2032,0.2902391208277709
876,3417,-0.01650187948746734
877,4346,0.27482500487673145
878,7848,-0.06320157749213551
879,889,-0.0533002454681875
880,1942,0.3295583146658668
881,7541,0.33437801534207356
882,7075,0.11879731913341393
883,1541,0.15066092742281229
884,519,-0.030076314107880482
885,7501,0.43841495144047704
886,2111,-0.03116898438127779
887,6418,0.18424174782285893
888,3782,-0.030800327506749426
889,872,0.07021122129851662
890,4476,0.31615407771451387
891,3907,0.36402684569501403
892,948,-0.08177412475373431
893,5778,-0.009875876030608776
894,5842,0.4776711417612976
895,5799,0.39092149169317725
896,4506,0.0320958661074447
897,1644,0.3252337334412856
898,7972,0.503191364107957
899,4460,0.2800931888402987
900,1790,0.13592886054446862
901,2083,0.34886950230763447
902,7997,0.3838464150328706
903,7623,0.333328862888814
904,4350,0.2972762588141628
905,4015,0.5014810776586434
906,1152,0.17650399491251476
907,3153,0.021897392910320664
908,1890,0.05249424725395833
909,4667,0.3642690108502836
910,8099,0.13450667444888748
911,439,0.12831344254885188
912,333,0.27620850767465377
913,3936,0.3107930806689967
914,2080,-0.0034533246992403815
915,5642,0.259452026887288
916,5564,-0.19102596650690207
917,6879,0.24994757802316836
918,5404,0.04611367792036208
919,4416,0.44478251878227565
920,6263,0.3065679229142989
921,7752,0.3480607517300961
922,2118,0.14467962930141534
923,1994,0.4191251807426878
924,2129,0.5493394646110811
925,360,0.30370993307389016
926,839,0.5891931502175096
927,2780,0.20591015414180208
928,751,0.22251093926893378
929,6868,0.09593778364974782
930,3419,0.2257049208152287
931,3554,0.22480070825828843
932,6214,-0.05552520268300302
933,6152,0.08587561032922407
934,325,0.278288753212524
935,4835,0.03506157114707137
936,907,0.1279400149891042
937,8039,0.18684125761196552
938,5760,0.09146990978760661
939,745,0.047459042895639174
940,4473,0.23547232809717555
941,426,0.504772948840485
942,6483,0.22182644304024687
943,5294,0.2782862585218803
944,5678,0.22294611733848443
945,76,0.6218378582816763
946,3250,0.38562750963230086
947,5262,0.0998932311103649
948,5618,0.15067736793607367
949,6360,0.15922643613755252
950,3163,-0.013852028563630391
951,3434,-0.024502591455963917
952,4585,0.2824506209778336
953,6777,0.5704486311422791
954,3382,0.2786579635039889
955,3889,-0.004208735262290519
956,3513,0.26229635396954437
957,175,0.15387900280544942
958,4710,0.32234039354827976
959,5445,0.18563107917499277
960,7822,0.025685466086957764
961,7112,0.018051446899468124
962,6566,0.0721998874372424
963,4925,0.13259040425191237
964,1693,0.17564201633484
965,3706,0.2725899141321235
966,2949,-0.18554606525651832
967,5,0.4426791500530678
968,847,-0.031505288404295576
969,7375,0.32598131753870235
970,1176,0.23862331072070525
971,2898,0.3191552843276163
972,1479,0.05909301752795486
973,3091,0.21482677609074488
974,1609,0.07983277610783177
975,6182,-0.09074561997870982
976,5155,0.03443412808028493
977,7703,-0.09424601403703589
978,1772,0.13186879492618048
979,7220,0.20797746365811204
980,4626,0.3695767636960003
981,5982,0.38245727715485783
982,2340,0.3156943829523034
983,4477,0.10437473723505189
984,5824,0.10074654855886958
985,269,0.1397169853719913
986,60,0.07342759714051594
987,3320,0.1837208550709752
988,6066,0.32433520852340614
989,3144,0.3094026812506977
990,4975,0.018790846088510272
991,3371,0.23115913718886777
992,7612,0.21824051151655
993,2103,0.41316216392709304
994,7964,0.23734241069263992
995,7293,0.5271506281717275
996,5300,0.16978604276229575
997,1234,0.01951086303445173
998,2864,0.21103241525422564
